sampleName	sampleType	MGE_type_final	DepthPG	SAM_MGE
ERR1713360.S	Sludge	Integron	10.4460480769231	ERR1713360.S_Integron
ERR1713361.S	Sludge	Integron	5.50725	ERR1713361.S_Integron
ERR1713362.S	Sludge	Integron	1.24393846153846	ERR1713362.S_Integron
ERR1713363.S	Sludge	Integron	9.30887083333334	ERR1713363.S_Integron
FJ.Fa10	Farmland	Integron	0.750941161325587	FJ.Fa10_Integron
FJ.Fa5	Farmland	Integron	0.899420317063467	FJ.Fa5_Integron
FJ.Fa7	Farmland	Integron	1.48761970038191	FJ.Fa7_Integron
FJ.Fo10	Forest	Integron	0.0566739463679595	FJ.Fo10_Integron
FJ.Fo5	Forest	Integron	0.0466336773232031	FJ.Fo5_Integron
FJ.Fo7	Forest	Integron	0.0942357051317186	FJ.Fo7_Integron
FJ.T10	Tailings	Integron	1.49402449125532	FJ.T10_Integron
FJ.T5	Tailings	Integron	3.0341791993642	FJ.T5_Integron
FJ.T7	Tailings	Integron	0.919227894707401	FJ.T7_Integron
FX.Fa10	Farmland	Integron	0.847135386004112	FX.Fa10_Integron
FX.Fa6	Farmland	Integron	1.0484545415132	FX.Fa6_Integron
FX.Fa9	Farmland	Integron	1.21517695351173	FX.Fa9_Integron
FX.Fo10	Forest	Integron	1.67419025879258	FX.Fo10_Integron
FX.Fo7	Forest	Integron	1.75477235669767	FX.Fo7_Integron
FX.Fo8	Forest	Integron	1.33434366662181	FX.Fo8_Integron
FX.T6	Tailings	Integron	0.359853230820342	FX.T6_Integron
FX.T7	Tailings	Integron	1.79414322579181	FX.T7_Integron
FX.T8	Tailings	Integron	1.57760198908909	FX.T8_Integron
GD.Fa10	Farmland	Integron	1.58263130369501	GD.Fa10_Integron
GD.Fa16	Farmland	Integron	0.685164528145522	GD.Fa16_Integron
GD.Fa18	Farmland	Integron	0.676511282127597	GD.Fa18_Integron
GD.Fa20	Farmland	Integron	0.651402633168677	GD.Fa20_Integron
GD.Fa26	Farmland	Integron	0.573397793368554	GD.Fa26_Integron
GD.Fa28	Farmland	Integron	0.790602004960175	GD.Fa28_Integron
GD.Fa30	Farmland	Integron	0.50648867008172	GD.Fa30_Integron
GD.Fa6	Farmland	Integron	1.24089122386878	GD.Fa6_Integron
GD.Fa8	Farmland	Integron	1.23658056305487	GD.Fa8_Integron
GD.Fo10	Forest	Integron	0.821503509054201	GD.Fo10_Integron
GD.Fo16	Forest	Integron	1.138498531294	GD.Fo16_Integron
GD.Fo18	Forest	Integron	1.04421824308842	GD.Fo18_Integron
GD.Fo20	Forest	Integron	1.0017158271487	GD.Fo20_Integron
GD.Fo26	Forest	Integron	0.116784891986685	GD.Fo26_Integron
GD.Fo28	Forest	Integron	0.0416888612537771	GD.Fo28_Integron
GD.Fo30	Forest	Integron	0.0668559796933332	GD.Fo30_Integron
GD.Fo6	Forest	Integron	0.91376620428126	GD.Fo6_Integron
GD.Fo8	Forest	Integron	0.96030129549281	GD.Fo8_Integron
GD.T10	Tailings	Integron	0.699891423172129	GD.T10_Integron
GD.T16	Tailings	Integron	0.32926178431347	GD.T16_Integron
GD.T18	Tailings	Integron	0.210325039967308	GD.T18_Integron
GD.T19	Tailings	Integron	0.00545853123815285	GD.T19_Integron
GD.T26	Tailings	Integron	0.235927678448047	GD.T26_Integron
GD.T28	Tailings	Integron	0.184214044492577	GD.T28_Integron
GD.T30	Tailings	Integron	3.41593297731459	GD.T30_Integron
GD.T6	Tailings	Integron	1.03097417917143	GD.T6_Integron
GD.T8	Tailings	Integron	0.790531510479254	GD.T8_Integron
GS.Fa5	Farmland	Integron	1.03881491014051	GS.Fa5_Integron
GS.Fa6	Farmland	Integron	1.01766253374741	GS.Fa6_Integron
GS.Fa7	Farmland	Integron	2.4202838544846	GS.Fa7_Integron
GS.Fo10	Forest	Integron	1.89273362970943	GS.Fo10_Integron
GS.Fo6	Forest	Integron	1.39809728552946	GS.Fo6_Integron
GS.Fo9	Forest	Integron	0.814519593553567	GS.Fo9_Integron
GS.Go5	Gobi	Integron	0.412265668854121	GS.Go5_Integron
GS.Go8	Gobi	Integron	0.318933454817658	GS.Go8_Integron
GS.Go9	Gobi	Integron	0.259912411111652	GS.Go9_Integron
GS.T16	Tailings	Integron	1.35631877912107	GS.T16_Integron
GS.T17	Tailings	Integron	0.170999637004272	GS.T17_Integron
GS.T19	Tailings	Integron	35.6988458191152	GS.T19_Integron
GS.T5	Tailings	Integron	4.19140950234155	GS.T5_Integron
GS.T7	Tailings	Integron	1.71664164505101	GS.T7_Integron
GS.T8	Tailings	Integron	0.885673539208162	GS.T8_Integron
GX.Fa5	Farmland	Integron	1.06999130574798	GX.Fa5_Integron
GX.Fa7	Farmland	Integron	0.921028933921499	GX.Fa7_Integron
GX.Fa9	Farmland	Integron	1.05749281614748	GX.Fa9_Integron
GX.Fo5	Forest	Integron	0.101757830878659	GX.Fo5_Integron
GX.Fo7	Forest	Integron	0.30942249288446	GX.Fo7_Integron
GX.Fo9	Forest	Integron	0.100282874446866	GX.Fo9_Integron
GX.T5	Tailings	Integron	3.55102146167531	GX.T5_Integron
GX.T7	Tailings	Integron	1.03765366768913	GX.T7_Integron
GX.T9	Tailings	Integron	1.80768034636446	GX.T9_Integron
GZ.Fa10	Farmland	Integron	0.441306138674975	GZ.Fa10_Integron
GZ.Fa5	Farmland	Integron	1.20021538029019	GZ.Fa5_Integron
GZ.Fa7	Farmland	Integron	0.372767943964396	GZ.Fa7_Integron
GZ.Fo10	Forest	Integron	0.81302539472958	GZ.Fo10_Integron
GZ.Fo5	Forest	Integron	0.541788279459388	GZ.Fo5_Integron
GZ.Fo7	Forest	Integron	0.704313632714804	GZ.Fo7_Integron
GZ.T10	Tailings	Integron	2.02401145136369	GZ.T10_Integron
GZ.T5	Tailings	Integron	4.2263622838147	GZ.T5_Integron
GZ.T7	Tailings	Integron	4.25715497310047	GZ.T7_Integron
HeB.Fa10	Farmland	Integron	0.810877965835221	HeB.Fa10_Integron
HeB.Fa6	Farmland	Integron	0.90007809971794	HeB.Fa6_Integron
HeB.Fa8	Farmland	Integron	0.795450787883075	HeB.Fa8_Integron
HeB.Gr10	Grass	Integron	0.546950506194841	HeB.Gr10_Integron
HeB.Gr6	Grass	Integron	0.48666300285827	HeB.Gr6_Integron
HeB.Gr8	Grass	Integron	0.54477464192575	HeB.Gr8_Integron
HeB.T10	Tailings	Integron	8.14741566467144	HeB.T10_Integron
HeB.T6	Tailings	Integron	10.2480926505127	HeB.T6_Integron
HeB.T8	Tailings	Integron	6.0114334055823	HeB.T8_Integron
HLJ.Fa5	Farmland	Integron	3.0808946470833	HLJ.Fa5_Integron
HLJ.Fa7	Farmland	Integron	0.770247618809367	HLJ.Fa7_Integron
HLJ.Fa9	Farmland	Integron	1.00976748673805	HLJ.Fa9_Integron
HLJ.Fo5	Forest	Integron	0.494895202159125	HLJ.Fo5_Integron
HLJ.Fo7	Forest	Integron	0.66301483943337	HLJ.Fo7_Integron
HLJ.Fo9	Forest	Integron	0.404280829223829	HLJ.Fo9_Integron
HLJ.T5	Tailings	Integron	2.71014981804916	HLJ.T5_Integron
HLJ.T7	Tailings	Integron	4.89126330737755	HLJ.T7_Integron
HLJ.T9	Tailings	Integron	3.81928971508743	HLJ.T9_Integron
HuB.Fa10	Farmland	Integron	0.659836858182387	HuB.Fa10_Integron
HuB.Fa5	Farmland	Integron	0.905809545288227	HuB.Fa5_Integron
HuB.Fa6	Farmland	Integron	0.675417768401611	HuB.Fa6_Integron
HuB.Fo7	Forest	Integron	0.637081760750549	HuB.Fo7_Integron
HuB.Fo8	Forest	Integron	0.744738039469575	HuB.Fo8_Integron
HuB.Fo9	Forest	Integron	0.584248046582769	HuB.Fo9_Integron
HuB.T10	Tailings	Integron	0.00495607449853926	HuB.T10_Integron
HuB.T6	Tailings	Integron	0.378213556138398	HuB.T6_Integron
HuB.T8	Tailings	Integron	0.124489453386993	HuB.T8_Integron
HuN.Fa15	Farmland	Integron	0.655331102289203	HuN.Fa15_Integron
HuN.Fa17	Farmland	Integron	0.584788735403993	HuN.Fa17_Integron
HuN.Fa19	Farmland	Integron	0.559813085403045	HuN.Fa19_Integron
HuN.Fa5	Farmland	Integron	0.336058830371239	HuN.Fa5_Integron
HuN.Fa7	Farmland	Integron	0.282914542963618	HuN.Fa7_Integron
HuN.Fa9	Farmland	Integron	0.0464264954214298	HuN.Fa9_Integron
HuN.Fo15	Forest	Integron	0.0762963773957757	HuN.Fo15_Integron
HuN.Fo19	Forest	Integron	0.144742118304824	HuN.Fo19_Integron
HuN.Fo20	Forest	Integron	0.752616584185377	HuN.Fo20_Integron
HuN.Fo5	Forest	Integron	0.17071014771145	HuN.Fo5_Integron
HuN.Fo7	Forest	Integron	0.0303615364244763	HuN.Fo7_Integron
HuN.Fo9	Forest	Integron	0.0414995425424936	HuN.Fo9_Integron
HuN.T15	Tailings	Integron	13.6529854595126	HuN.T15_Integron
HuN.T17	Tailings	Integron	6.79909998144047	HuN.T17_Integron
HuN.T19	Tailings	Integron	13.6610105982703	HuN.T19_Integron
HuN.T5	Tailings	Integron	0.695129194114199	HuN.T5_Integron
HuN.T7	Tailings	Integron	0.718522716291249	HuN.T7_Integron
HuN.T9	Tailings	Integron	0.262947666808733	HuN.T9_Integron
JS.Fa5	Farmland	Integron	1.75090998664787	JS.Fa5_Integron
JS.Fa7	Farmland	Integron	1.11094420258442	JS.Fa7_Integron
JS.Fa9	Farmland	Integron	1.31172904798941	JS.Fa9_Integron
JS.Fo5	Forest	Integron	1.19249866219571	JS.Fo5_Integron
JS.Fo7	Forest	Integron	0.806793320446883	JS.Fo7_Integron
JS.Fo9	Forest	Integron	0.94044979730245	JS.Fo9_Integron
JS.T5	Tailings	Integron	0.0121956016304046	JS.T5_Integron
JS.T7	Tailings	Integron	0.0508890144709382	JS.T7_Integron
JS.T9	Tailings	Integron	13.8305964175171	JS.T9_Integron
JX.Fa10	Farmland	Integron	0.372849303360664	JX.Fa10_Integron
JX.Fa15	Farmland	Integron	0.395442871138184	JX.Fa15_Integron
JX.Fa17	Farmland	Integron	0.431265617403074	JX.Fa17_Integron
JX.Fa19	Farmland	Integron	1.20907393348984	JX.Fa19_Integron
JX.Fa25	Farmland	Integron	0.677903431478064	JX.Fa25_Integron
JX.Fa27	Farmland	Integron	0.211793094707512	JX.Fa27_Integron
JX.Fa29	Farmland	Integron	0.640413846249502	JX.Fa29_Integron
JX.Fa35	Farmland	Integron	1.85399065452514	JX.Fa35_Integron
JX.Fa37	Farmland	Integron	1.50040723567671	JX.Fa37_Integron
JX.Fa39	Farmland	Integron	1.43270472530908	JX.Fa39_Integron
JX.Fa45	Farmland	Integron	0.54129832047689	JX.Fa45_Integron
JX.Fa47	Farmland	Integron	0.639279297824226	JX.Fa47_Integron
JX.Fa49	Farmland	Integron	0.741640887522492	JX.Fa49_Integron
JX.Fa5	Farmland	Integron	1.83949994364921	JX.Fa5_Integron
JX.Fa7	Farmland	Integron	0.363452540523334	JX.Fa7_Integron
JX.Fo10	Forest	Integron	0.0477280037066956	JX.Fo10_Integron
JX.Fo15	Forest	Integron	0.0274056068478505	JX.Fo15_Integron
JX.Fo17	Forest	Integron	0.0162659291101746	JX.Fo17_Integron
JX.Fo19	Forest	Integron	0.0391984479542041	JX.Fo19_Integron
JX.Fo25	Forest	Integron	0.0688366751606054	JX.Fo25_Integron
JX.Fo27	Forest	Integron	0.00211904879282326	JX.Fo27_Integron
JX.Fo29	Forest	Integron	0.0412823754467565	JX.Fo29_Integron
JX.Fo35	Forest	Integron	0.741594900817653	JX.Fo35_Integron
JX.Fo37	Forest	Integron	0.816348687520797	JX.Fo37_Integron
JX.Fo39	Forest	Integron	0.451671730338395	JX.Fo39_Integron
JX.Fo45	Forest	Integron	1.06550872736252	JX.Fo45_Integron
JX.Fo47	Forest	Integron	0.662080791207679	JX.Fo47_Integron
JX.Fo49	Forest	Integron	0.581487920760583	JX.Fo49_Integron
JX.Fo5	Forest	Integron	0.0584657545320363	JX.Fo5_Integron
JX.Fo7	Forest	Integron	0.0267276580823648	JX.Fo7_Integron
JX.T10	Tailings	Integron	1.96219810648769	JX.T10_Integron
JX.T15	Tailings	Integron	3.22380358844256	JX.T15_Integron
JX.T17	Tailings	Integron	3.12471584972427	JX.T17_Integron
JX.T19	Tailings	Integron	3.61589940547605	JX.T19_Integron
JX.T26	Tailings	Integron	0.0158367256078302	JX.T26_Integron
JX.T27	Tailings	Integron	0	JX.T27_Integron
JX.T28	Tailings	Integron	1.64403647248292	JX.T28_Integron
JX.T35	Tailings	Integron	3.1589378921434	JX.T35_Integron
JX.T37	Tailings	Integron	0.00220427616713248	JX.T37_Integron
JX.T39	Tailings	Integron	4.02902423623035	JX.T39_Integron
JX.T45	Tailings	Integron	15.6461025234682	JX.T45_Integron
JX.T47	Tailings	Integron	1.86256975792604	JX.T47_Integron
JX.T5	Tailings	Integron	2.16961972332861	JX.T5_Integron
JX.T7	Tailings	Integron	12.2760966813864	JX.T7_Integron
LN.Fa1	Farmland	Integron	0.532306567092791	LN.Fa1_Integron
LN.Fa2	Farmland	Integron	0.465714678081845	LN.Fa2_Integron
LN.Fa4	Farmland	Integron	0.42930238395098	LN.Fa4_Integron
LN.Fo10	Forest	Integron	0.373443240074955	LN.Fo10_Integron
LN.Fo6	Forest	Integron	0.477763654027314	LN.Fo6_Integron
LN.Fo8	Forest	Integron	0.436073138848659	LN.Fo8_Integron
LN.T10	Tailings	Integron	8.11656107925875	LN.T10_Integron
LN.T6	Tailings	Integron	7.86792120798665	LN.T6_Integron
LN.T8	Tailings	Integron	1.04962723037443	LN.T8_Integron
NM.Fa16	Farmland	Integron	1.3721790710775	NM.Fa16_Integron
NM.Fa18	Farmland	Integron	1.28383735046504	NM.Fa18_Integron
NM.Fa20	Farmland	Integron	0.952228912752302	NM.Fa20_Integron
NM.Fa7	Farmland	Integron	1.01475959469164	NM.Fa7_Integron
NM.Fa8	Farmland	Integron	0.833171973544517	NM.Fa8_Integron
NM.Fa9	Farmland	Integron	1.07736528810025	NM.Fa9_Integron
NM.Fo10	Forest	Integron	1.43783555380808	NM.Fo10_Integron
NM.Fo6	Forest	Integron	0.672503644261324	NM.Fo6_Integron
NM.Fo8	Forest	Integron	0.929172268596884	NM.Fo8_Integron
NM.Gr16	Grass	Integron	0.350506873749957	NM.Gr16_Integron
NM.Gr18	Grass	Integron	0.328559488418408	NM.Gr18_Integron
NM.Gr20	Grass	Integron	0.292130776362515	NM.Gr20_Integron
NM.Gr25	Grass	Integron	0.478595945379429	NM.Gr25_Integron
NM.Gr28	Grass	Integron	0.530571890691875	NM.Gr28_Integron
NM.Gr30	Grass	Integron	0.632492094759406	NM.Gr30_Integron
NM.Gr7	Grass	Integron	0.393320968121418	NM.Gr7_Integron
NM.Gr8	Grass	Integron	0.445581505500407	NM.Gr8_Integron
NM.Gr9	Grass	Integron	0.399947811610263	NM.Gr9_Integron
NM.T16	Tailings	Integron	0.00453116184034022	NM.T16_Integron
NM.T18	Tailings	Integron	0.0933891484427236	NM.T18_Integron
NM.T20	Tailings	Integron	0.00145143238310936	NM.T20_Integron
NM.T26	Tailings	Integron	0.775650601545508	NM.T26_Integron
NM.T28	Tailings	Integron	0.273481216765678	NM.T28_Integron
NM.T30	Tailings	Integron	0.296646979179199	NM.T30_Integron
NM.T35	Tailings	Integron	24.4875727287661	NM.T35_Integron
NM.T38	Tailings	Integron	17.9199329053307	NM.T38_Integron
NM.T40	Tailings	Integron	10.4002611344201	NM.T40_Integron
NM.T7	Tailings	Integron	0.205033856865627	NM.T7_Integron
NM.T8	Tailings	Integron	0.0302796190527969	NM.T8_Integron
NM.T9	Tailings	Integron	0.436763865583252	NM.T9_Integron
QH.Go1	Gobi	Integron	0.0545093587845708	QH.Go1_Integron
QH.Go3	Gobi	Integron	0.450028788343274	QH.Go3_Integron
QH.Go7	Gobi	Integron	0.0290677826574978	QH.Go7_Integron
QH.Gr10	Grass	Integron	1.16716598902988	QH.Gr10_Integron
QH.Gr6	Grass	Integron	0.951116853737423	QH.Gr6_Integron
QH.Gr7	Grass	Integron	0.582075638015227	QH.Gr7_Integron
QH.T10	Tailings	Integron	2.93961422018306	QH.T10_Integron
QH.T12	Tailings	Integron	0.00466708418254979	QH.T12_Integron
QH.T14	Tailings	Integron	0.176251955385157	QH.T14_Integron
QH.T17	Tailings	Integron	0.272788430745026	QH.T17_Integron
QH.T7	Tailings	Integron	3.44718446094273	QH.T7_Integron
QH.T9	Tailings	Integron	3.19706076717702	QH.T9_Integron
SC.Gr10	Grass	Integron	1.33364942491884	SC.Gr10_Integron
SC.Gr5	Grass	Integron	1.35760461562238	SC.Gr5_Integron
SC.Gr7	Grass	Integron	1.2773478101358	SC.Gr7_Integron
SC.T10	Tailings	Integron	2.29171337966049	SC.T10_Integron
SC.T5	Tailings	Integron	2.05348799558815	SC.T5_Integron
SC.T7	Tailings	Integron	1.84547985272296	SC.T7_Integron
XJ.Go10	Gobi	Integron	0.0252781892524305	XJ.Go10_Integron
XJ.Go15	Gobi	Integron	0.303946984747772	XJ.Go15_Integron
XJ.Go18	Gobi	Integron	0.226697636583471	XJ.Go18_Integron
XJ.Go20	Gobi	Integron	0.260717772067218	XJ.Go20_Integron
XJ.Go5	Gobi	Integron	0.0588692074939603	XJ.Go5_Integron
XJ.Go8	Gobi	Integron	0.0658789066554409	XJ.Go8_Integron
XJ.Gr15	Grass	Integron	0.857822971722371	XJ.Gr15_Integron
XJ.Gr16	Grass	Integron	0.487540593557819	XJ.Gr16_Integron
XJ.Gr20	Grass	Integron	0.751284007832947	XJ.Gr20_Integron
XJ.Gr5	Grass	Integron	0.369413971548052	XJ.Gr5_Integron
XJ.Gr7	Grass	Integron	0.585485510830183	XJ.Gr7_Integron
XJ.Gr8	Grass	Integron	0.388915921967384	XJ.Gr8_Integron
XJ.T10	Tailings	Integron	0.0461750784689708	XJ.T10_Integron
XJ.T15	Tailings	Integron	0.929504277458171	XJ.T15_Integron
XJ.T17	Tailings	Integron	0.940601316495887	XJ.T17_Integron
XJ.T19	Tailings	Integron	0.674046732046098	XJ.T19_Integron
XJ.T27	Tailings	Integron	0.700216359985372	XJ.T27_Integron
XJ.T28	Tailings	Integron	0.650590609860168	XJ.T28_Integron
XJ.T29	Tailings	Integron	0.782829096253585	XJ.T29_Integron
XJ.T35	Tailings	Integron	0.671753221527138	XJ.T35_Integron
XJ.T37	Tailings	Integron	0.88417083387282	XJ.T37_Integron
XJ.T39	Tailings	Integron	0.521882768836648	XJ.T39_Integron
XJ.T5	Tailings	Integron	0.563743176249228	XJ.T5_Integron
XJ.T6	Tailings	Integron	0.0609760862152308	XJ.T6_Integron
XZ.Gr10	Grass	Integron	0.367454347012351	XZ.Gr10_Integron
XZ.Gr5	Grass	Integron	0.726790785221794	XZ.Gr5_Integron
XZ.Gr7	Grass	Integron	0.551876243522053	XZ.Gr7_Integron
YN.Fa10	Farmland	Integron	0.863404793848177	YN.Fa10_Integron
YN.Fa15	Farmland	Integron	0.854304715293889	YN.Fa15_Integron
YN.Fa17	Farmland	Integron	0.837867744354017	YN.Fa17_Integron
YN.Fa20	Farmland	Integron	0.831322289083415	YN.Fa20_Integron
YN.Fa25	Farmland	Integron	0.985208261958975	YN.Fa25_Integron
YN.Fa27	Farmland	Integron	0.848038322103347	YN.Fa27_Integron
YN.Fa30	Farmland	Integron	0.600983480134622	YN.Fa30_Integron
YN.Fa35	Farmland	Integron	1.01724623914625	YN.Fa35_Integron
YN.Fa38	Farmland	Integron	0.777008780747942	YN.Fa38_Integron
YN.Fa40	Farmland	Integron	0.81721926377955	YN.Fa40_Integron
YN.Fa5	Farmland	Integron	0.587249511870882	YN.Fa5_Integron
YN.Fa7	Farmland	Integron	1.12546954599552	YN.Fa7_Integron
YN.Fo10	Forest	Integron	0.916810643845897	YN.Fo10_Integron
YN.Fo15	Forest	Integron	1.85457561590732	YN.Fo15_Integron
YN.Fo17	Forest	Integron	0.217312328333491	YN.Fo17_Integron
YN.Fo20	Forest	Integron	1.57800749852079	YN.Fo20_Integron
YN.Fo25	Forest	Integron	0.717947929898591	YN.Fo25_Integron
YN.Fo27	Forest	Integron	0.109061006113845	YN.Fo27_Integron
YN.Fo30	Forest	Integron	0.439906462470991	YN.Fo30_Integron
YN.Fo36	Forest	Integron	0.155544094461156	YN.Fo36_Integron
YN.Fo37	Forest	Integron	0.211636339079973	YN.Fo37_Integron
YN.Fo40	Forest	Integron	0.193379959750624	YN.Fo40_Integron
YN.Fo5	Forest	Integron	0.501438936655084	YN.Fo5_Integron
YN.Fo7	Forest	Integron	0.815737184439809	YN.Fo7_Integron
YN.T10	Tailings	Integron	3.39604122912053	YN.T10_Integron
YN.T15	Tailings	Integron	0.22130264122234	YN.T15_Integron
YN.T17	Tailings	Integron	0.46838128475427	YN.T17_Integron
YN.T20	Tailings	Integron	0.0809422392511939	YN.T20_Integron
YN.T25	Tailings	Integron	2.8514828415277	YN.T25_Integron
YN.T27	Tailings	Integron	3.86386978731683	YN.T27_Integron
YN.T30	Tailings	Integron	3.63576332580729	YN.T30_Integron
YN.T35	Tailings	Integron	11.1034626292209	YN.T35_Integron
YN.T37	Tailings	Integron	12.2619962437732	YN.T37_Integron
YN.T39	Tailings	Integron	12.56016564409	YN.T39_Integron
YN.T5	Tailings	Integron	1.43547615920367	YN.T5_Integron
YN.T7	Tailings	Integron	4.11250624276488	YN.T7_Integron
YQ.Fa10	Farmland	Integron	0.790100552532747	YQ.Fa10_Integron
YQ.Fa5	Farmland	Integron	1.00106071691618	YQ.Fa5_Integron
YQ.Fa6	Farmland	Integron	1.27557993520548	YQ.Fa6_Integron
YQ.Fo10	Forest	Integron	0.658156696382015	YQ.Fo10_Integron
YQ.Fo5	Forest	Integron	0.45885792332693	YQ.Fo5_Integron
YQ.Fo7	Forest	Integron	0.640160699391895	YQ.Fo7_Integron
YQ.T10	Tailings	Integron	0.698942925916164	YQ.T10_Integron
YQ.T8	Tailings	Integron	0.707599125910907	YQ.T8_Integron
YQ.T9	Tailings	Integron	5.42241263137954	YQ.T9_Integron
ZJ.Fa6	Farmland	Integron	1.12542901984164	ZJ.Fa6_Integron
ZJ.Fa7	Farmland	Integron	1.15313144013272	ZJ.Fa7_Integron
ZJ.Fa9	Farmland	Integron	0.796776255802992	ZJ.Fa9_Integron
ZJ.Fo5	Forest	Integron	0.256057279827645	ZJ.Fo5_Integron
ZJ.Fo7	Forest	Integron	0.233888325527142	ZJ.Fo7_Integron
ZJ.Fo9	Forest	Integron	0.364670592181158	ZJ.Fo9_Integron
ZJ.T7	Tailings	Integron	27.8393349740953	ZJ.T7_Integron
AH.Fa5	Farmland	IS	111.639966060667	AH.Fa5_IS
AH.Fa7	Farmland	IS	107.178603520877	AH.Fa7_IS
AH.Fa9	Farmland	IS	107.738351892088	AH.Fa9_IS
AH.Fo5	Forest	IS	85.8012473130903	AH.Fo5_IS
AH.Fo7	Forest	IS	89.6306627971235	AH.Fo7_IS
AH.Fo9	Forest	IS	75.4660565657913	AH.Fo9_IS
AH.T5	Tailings	IS	96.792295335911	AH.T5_IS
AH.T7	Tailings	IS	140.134807734902	AH.T7_IS
AH.T9	Tailings	IS	92.3825072518135	AH.T9_IS
ERR1713333.S	Sludge	IS	842.51295	ERR1713333.S_IS
ERR1713334.S	Sludge	IS	694.465064748201	ERR1713334.S_IS
ERR1713335.S	Sludge	IS	775.976975460123	ERR1713335.S_IS
ERR1713336.S	Sludge	IS	915.51724137931	ERR1713336.S_IS
ERR1713337.S	Sludge	IS	323.545746153846	ERR1713337.S_IS
ERR1713338.S	Sludge	IS	409.591318181818	ERR1713338.S_IS
ERR1713340.S	Sludge	IS	523.18535257732	ERR1713340.S_IS
ERR1713341.S	Sludge	IS	660.797734513274	ERR1713341.S_IS
ERR1713342.S	Sludge	IS	372.449076923077	ERR1713342.S_IS
ERR1713343.S	Sludge	IS	675.925819444445	ERR1713343.S_IS
ERR1713344.S	Sludge	IS	196.583529411765	ERR1713344.S_IS
ERR1713345.S	Sludge	IS	565.945853403141	ERR1713345.S_IS
ERR1713347.S	Sludge	IS	465.180433333333	ERR1713347.S_IS
ERR1713348.S	Sludge	IS	478.072984375	ERR1713348.S_IS
ERR1713349.S	Sludge	IS	456.334764705882	ERR1713349.S_IS
ERR1713350.S	Sludge	IS	561.643991666667	ERR1713350.S_IS
ERR1713351.S	Sludge	IS	524.61693258427	ERR1713351.S_IS
ERR1713353.S	Sludge	IS	317.214235849057	ERR1713353.S_IS
ERR1713354.S	Sludge	IS	631.835155963303	ERR1713354.S_IS
ERR1713355.S	Sludge	IS	530.234352941177	ERR1713355.S_IS
ERR1713356.S	Sludge	IS	688.766405594406	ERR1713356.S_IS
ERR1713357.S	Sludge	IS	655.391068322981	ERR1713357.S_IS
ERR1713358.S	Sludge	IS	351.8878125	ERR1713358.S_IS
ERR1713359.S	Sludge	IS	260.523676666667	ERR1713359.S_IS
ERR1713360.S	Sludge	IS	746.517596153847	ERR1713360.S_IS
ERR1713361.S	Sludge	IS	260.172178571429	ERR1713361.S_IS
ERR1713362.S	Sludge	IS	298.896476923077	ERR1713362.S_IS
ERR1713363.S	Sludge	IS	896.203808333334	ERR1713363.S_IS
FJ.Fa10	Farmland	IS	76.7258320488796	FJ.Fa10_IS
FJ.Fa5	Farmland	IS	84.6948817203719	FJ.Fa5_IS
FJ.Fa7	Farmland	IS	94.670985782755	FJ.Fa7_IS
FJ.Fo10	Forest	IS	80.2353488853983	FJ.Fo10_IS
FJ.Fo5	Forest	IS	74.9817234994119	FJ.Fo5_IS
FJ.Fo7	Forest	IS	72.1499232887098	FJ.Fo7_IS
FJ.T10	Tailings	IS	133.037377608226	FJ.T10_IS
FJ.T5	Tailings	IS	236.830691406482	FJ.T5_IS
FJ.T7	Tailings	IS	107.922710241848	FJ.T7_IS
FX.Fa10	Farmland	IS	97.1047633683911	FX.Fa10_IS
FX.Fa6	Farmland	IS	96.2945165453085	FX.Fa6_IS
FX.Fa9	Farmland	IS	108.161426825915	FX.Fa9_IS
FX.Fo10	Forest	IS	107.832675041164	FX.Fo10_IS
FX.Fo7	Forest	IS	104.302488286708	FX.Fo7_IS
FX.Fo8	Forest	IS	100.382678349657	FX.Fo8_IS
FX.T6	Tailings	IS	74.8256420609838	FX.T6_IS
FX.T7	Tailings	IS	409.475932424184	FX.T7_IS
FX.T8	Tailings	IS	235.827001945679	FX.T8_IS
GD.Fa10	Farmland	IS	104.893527247289	GD.Fa10_IS
GD.Fa16	Farmland	IS	87.7159646791656	GD.Fa16_IS
GD.Fa18	Farmland	IS	87.4122881097636	GD.Fa18_IS
GD.Fa20	Farmland	IS	107.196892767683	GD.Fa20_IS
GD.Fa26	Farmland	IS	65.7328869208365	GD.Fa26_IS
GD.Fa28	Farmland	IS	78.5586743864083	GD.Fa28_IS
GD.Fa30	Farmland	IS	65.3139807014913	GD.Fa30_IS
GD.Fa6	Farmland	IS	105.797778805764	GD.Fa6_IS
GD.Fa8	Farmland	IS	107.883992397634	GD.Fa8_IS
GD.Fo10	Forest	IS	77.3490450411467	GD.Fo10_IS
GD.Fo16	Forest	IS	105.878896381151	GD.Fo16_IS
GD.Fo18	Forest	IS	100.988625602058	GD.Fo18_IS
GD.Fo20	Forest	IS	96.260365311209	GD.Fo20_IS
GD.Fo26	Forest	IS	73.8652337495943	GD.Fo26_IS
GD.Fo28	Forest	IS	71.7936569584629	GD.Fo28_IS
GD.Fo30	Forest	IS	57.2608719781573	GD.Fo30_IS
GD.Fo6	Forest	IS	81.6912693262285	GD.Fo6_IS
GD.Fo8	Forest	IS	86.1441371304527	GD.Fo8_IS
GD.T10	Tailings	IS	135.477182318497	GD.T10_IS
